Age,Occupation,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Credit_Score
46,Mechanic,156470,1,3,0.08,3,5,6,3,Good,1382,0.4,397,2
46,Mechanic,156470,1,3,0.08,3,8,6,3,Good,1382,0.29,398,2
31,Accountant,11889,5,4,0.14,3,6,17,2,Standard,351,0.28,313,1
31,Accountant,11889,5,4,0.14,3,6,19,2,Standard,351,0.38,315,1
31,Accountant,11889,5,4,0.14,3,6,17,2,Standard,351,0.4,316,2
54,Engineer,73579,4,5,0.07,2,15,1,4,Good,1226,0.39,298,2
54,Engineer,73579,4,5,0.07,2,15,2,4,Good,1226,0.34,302,2
54,Engineer,73579,4,5,0.07,2,15,2,4,Good,1226,0.37,303,2
55,Engineer,73579,4,5,0.07,2,17,1,7,Good,1226,0.24,305,2
22,Architect,35970,5,6,0.03,2,7,7,0,Good,1351,0.36,196,2
23,Architect,35970,5,6,0.03,2,11,7,0,Good,1351,0.24,198,2
26,Engineer,83642,3,5,0.06,0,25,9,4,Standard,793,0.27,233,1
26,Engineer,83642,3,5,0.06,0,25,6,4,Standard,793,0.3,236,2
26,Engineer,83642,3,5,0.06,0,25,11,9,Standard,793,0.42,237,2
26,Engineer,83642,3,5,0.06,0,22,12,9,Standard,793,0.28,238,2
26,Engineer,83642,3,5,0.06,0,25,9,9,Standard,793,0.36,239,2
32,Doctor,35479,5,3,0.07,4,13,10,1,Standard,1381,0.28,230,1
33,Doctor,35479,5,3,0.07,4,11,10,3,Standard,1381,0.32,234,1
33,Doctor,35479,5,3,0.07,4,13,10,3,Standard,1381,0.27,236,1
33,Doctor,35479,5,3,0.07,4,13,13,3,Standard,1381,0.37,237,1
48,Media_Manager,14180,4,6,0.08,0,2,8,0,Good,1019,0.38,363,1
49,Media_Manager,14180,4,6,0.08,0,1,11,0,Good,1019,0.27,365,2
49,Media_Manager,14180,4,6,0.08,0,2,13,0,Good,1019,0.36,367,1
32,Architect,51886,8,7,0.07,4,25,18,8,Standard,1390,0.3,197,1
32,Architect,51886,8,7,0.07,4,27,15,8,Standard,1390,0.31,199,1
32,Architect,51886,8,7,0.07,4,24,18,8,Standard,1390,0.32,200,1
32,Architect,51886,8,7,0.07,4,24,18,8,Standard,1390,0.28,202,1
37,Musician,75605,0,3,0.04,0,6,2,7,Good,131,0.29,297,2
37,Musician,75605,0,3,0.04,0,7,1,7,Good,131,0.29,298,1
38,Musician,75605,0,3,0.04,0,10,1,7,Good,131,0.28,301,2
38,Musician,75605,0,3,0.04,0,5,1,7,Good,131,0.27,302,2
38,Musician,75605,0,3,0.04,0,10,1,7,Good,131,0.32,303,2
35,Lawyer,10263,5,3,0.12,1,28,17,2,Good,730,0.37,245,2
35,Lawyer,10263,5,3,0.12,1,28,14,2,Good,730,0.33,246,2
35,Lawyer,10263,5,3,0.12,1,28,14,2,Good,730,0.26,248,1
35,Lawyer,10263,5,3,0.12,1,28,14,2,Good,730,0.39,249,2
49,Developer,40038,4,3,0.03,0,4,6,4,Good,16,0.4,251,2
49,Developer,40038,4,3,0.03,0,1,8,8,Good,16,0.24,254,2
52,Accountant,59494,0,4,0.02,1,6,3,0,Good,662,0.39,345,2
52,Accountant,59494,0,4,0.02,1,8,3,1,Good,662,0.32,351,1
52,Accountant,59494,0,4,0.02,1,6,3,1,Good,662,0.31,352,1
39,Teacher,58774,7,6,0.17,7,35,18,12,Bad,2083,0.3,176,0
39,Teacher,58774,7,6,0.17,7,35,12,14,Bad,2083,0.3,179,1
40,Teacher,58774,7,6,0.17,7,35,16,14,Bad,2083,0.32,180,1
40,Teacher,58774,7,6,0.17,7,37,15,14,Bad,2083,0.34,182,0
26,Doctor,9527,8,8,0.32,8,49,22,10,Bad,4208,0.28,168,1
26,Doctor,9527,8,8,0.32,8,46,20,10,Bad,4208,0.31,169,1
27,Doctor,9527,8,8,0.32,8,45,20,10,Bad,4208,0.37,172,1
27,Doctor,9527,8,8,0.32,8,46,19,10,Bad,4208,0.27,173,1
27,Doctor,9527,8,8,0.32,8,43,19,10,Bad,4208,0.38,174,1
37,Teacher,20592,6,4,0.12,7,10,10,5,Standard,1555,0.26,135,0
37,Teacher,20592,6,4,0.12,7,7,10,5,Standard,1555,0.29,136,0
37,Teacher,20592,6,4,0.12,7,7,10,5,Standard,1555,0.4,137,0
37,Teacher,20592,6,4,0.12,7,7,10,5,Standard,1555,0.31,138,0
38,Teacher,20592,6,4,0.12,7,7,12,5,Standard,1555,0.36,139,0
38,Teacher,20592,6,4,0.12,7,7,12,5,Standard,1555,0.26,141,0
51,Scientist,72783,6,5,0.17,1,16,18,2,Standard,752,0.37,309,1
51,Scientist,72783,6,5,0.17,1,18,18,2,Standard,752,0.31,310,1
51,Scientist,72783,6,5,0.17,1,18,17,2,Standard,752,0.28,311,1
51,Scientist,72783,6,5,0.17,1,15,19,2,Standard,752,0.29,312,1
51,Scientist,72783,6,5,0.17,1,21,18,3,Standard,752,0.25,313,1
51,Scientist,72783,6,5,0.17,1,17,17,3,Standard,752,0.38,314,1
51,Scientist,72783,6,5,0.17,1,18,17,3,Standard,752,0.35,315,1
24,Entrepreneur,50051,6,9,0.34,3,28,24,9,Bad,1936,0.31,106,0
24,Entrepreneur,50051,6,9,0.34,3,37,28,9,Bad,1936,0.29,107,0
24,Entrepreneur,50051,6,9,0.34,3,33,25,9,Bad,1936,0.25,109,0
24,Entrepreneur,50051,6,9,0.34,3,33,25,13,Bad,1936,0.24,110,0
24,Entrepreneur,50051,6,9,0.34,3,31,25,13,Bad,1936,0.31,111,0
24,Entrepreneur,50051,6,9,0.34,3,33,23,13,Bad,1936,0.29,113,1
43,Media_Manager,53956,4,6,0.12,4,19,12,0,Standard,432,0.33,263,1
43,Media_Manager,53956,4,6,0.12,4,18,12,0,Standard,432,0.41,266,1
43,Media_Manager,53956,4,6,0.12,4,18,10,0,Standard,432,0.39,267,1
44,Media_Manager,53956,4,6,0.12,4,14,12,0,Standard,432,0.36,268,1
30,Engineer,49099,8,8,0.25,9,50,21,9,Bad,2172,0.4,193,1
30,Engineer,49099,8,8,0.25,9,50,21,9,Bad,2172,0.32,196,0
30,Engineer,49099,8,8,0.25,9,50,23,14,Bad,2172,0.36,198,0
33,Scientist,133547,0,4,0.07,1,7,3,1,Good,323,0.37,398,2
33,Scientist,133547,0,4,0.07,1,7,3,1,Good,323,0.31,399,2
33,Scientist,133547,0,4,0.07,1,7,3,1,Good,323,0.36,400,1
33,Scientist,133547,0,4,0.07,1,7,3,1,Good,323,0.39,401,1
37,Entrepreneur,78956,7,3,0.14,2,28,19,7,Standard,436,0.33,259,1
37,Entrepreneur,78956,7,3,0.14,2,30,18,9,Standard,436,0.41,263,1
37,Entrepreneur,78956,7,3,0.14,2,33,19,9,Standard,436,0.28,265,1
38,Developer,62536,7,8,0.24,8,38,22,7,Bad,3596,0.35,111,1
39,Developer,62536,7,8,0.24,8,42,22,7,Bad,3596,0.39,112,1
39,Developer,62536,7,8,0.24,8,36,22,7,Bad,3596,0.31,113,1
39,Developer,62536,7,8,0.24,8,41,22,7,Bad,3596,0.36,114,1
39,Developer,62536,7,8,0.24,8,39,22,7,Bad,3596,0.26,115,1
39,Developer,62536,7,8,0.24,8,41,22,11,Bad,3596,0.3,117,1
55,Architect,87621,4,4,0.02,4,5,7,1,Good,1074,0.37,381,2
56,Architect,87621,4,4,0.02,4,5,10,4,Good,1074,0.27,385,2
56,Architect,87621,4,4,0.02,4,5,10,4,Good,1074,0.3,387,2
21,Engineer,91610,7,6,0.05,1,6,20,1,Standard,1091,0.33,259,1
21,Engineer,91610,7,6,0.05,1,5,23,1,Standard,1091,0.37,260,1
21,Engineer,91610,7,6,0.05,1,5,20,1,Standard,1091,0.36,261,1
22,Engineer,91610,7,6,0.05,1,5,22,1,Standard,1091,0.29,263,1
22,Engineer,91610,7,6,0.05,1,5,20,1,Standard,1091,0.43,264,1
22,Engineer,91610,7,6,0.05,1,5,20,1,Standard,1091,0.3,266,2
34,Lawyer,31506,6,10,0.34,7,56,16,7,Standard,1612,0.33,152,1
34,Lawyer,31506,6,10,0.34,7,54,16,7,Standard,1612,0.41,153,0
34,Lawyer,31506,6,10,0.34,7,52,19,7,Standard,1612,0.31,154,0
34,Lawyer,31506,6,10,0.34,7,54,16,7,Standard,1612,0.36,157,1
34,Lawyer,31506,6,10,0.34,7,51,16,8,Standard,1612,0.33,159,1
22,Developer,40923,6,6,0.24,8,45,25,7,Bad,4654,0.32,65,1
22,Developer,40923,6,6,0.24,8,42,26,7,Bad,4654,0.25,66,1
22,Developer,40923,6,6,0.24,8,41,25,7,Bad,4654,0.4,67,1
23,Developer,40923,6,6,0.24,8,41,25,7,Bad,4654,0.26,69,1
23,Developer,40923,6,6,0.24,8,44,25,7,Bad,4654,0.3,72,1
31,Lawyer,37896,5,5,0.03,3,18,2,4,Good,657,0.26,357,1
31,Lawyer,37896,5,5,0.03,3,18,3,8,Good,657,0.38,359,0
31,Lawyer,37896,5,5,0.03,3,20,2,8,Good,657,0.33,361,0
31,Lawyer,37896,5,5,0.03,3,17,2,8,Good,657,0.33,362,0
33,Scientist,74005,6,8,0.19,6,19,19,7,Standard,2170,0.34,152,0
33,Scientist,74005,6,8,0.19,6,19,19,7,Standard,2170,0.33,153,0
33,Scientist,74005,6,8,0.19,6,19,19,7,Standard,2170,0.37,156,0
33,Scientist,74005,6,8,0.19,6,22,19,7,Standard,2170,0.36,157,0
40,Writer,19026,8,6,0.31,6,35,17,9,Bad,3232,0.41,112,1
40,Writer,19026,8,6,0.31,6,32,17,9,Bad,3232,0.27,113,1
40,Writer,19026,8,6,0.31,6,35,16,9,Bad,3232,0.37,114,1
40,Writer,19026,8,6,0.31,6,35,16,13,Bad,3232,0.32,117,1
41,Writer,19026,8,6,0.31,6,35,16,13,Bad,3232,0.28,118,1
43,Engineer,79794,8,4,0.07,4,11,13,5,Standard,830,0.22,205,1
43,Engineer,79794,8,4,0.07,4,11,13,5,Standard,830,0.42,206,1
43,Engineer,79794,8,4,0.07,4,11,16,5,Standard,830,0.3,207,1
43,Engineer,79794,8,4,0.07,4,11,13,5,Standard,830,0.3,208,1
44,Engineer,79794,8,4,0.07,4,11,13,5,Standard,830,0.34,212,1
26,Entrepreneur,14403,5,4,0.08,3,11,10,4,Standard,2630,0.31,170,1
26,Entrepreneur,14403,5,4,0.08,3,11,11,4,Standard,2630,0.38,171,1
26,Entrepreneur,14403,5,4,0.08,3,11,15,4,Standard,2630,0.4,172,2
27,Entrepreneur,14403,5,4,0.08,3,14,9,4,Standard,2630,0.37,173,2
27,Entrepreneur,14403,5,4,0.08,3,14,14,4,Standard,2630,0.31,174,1
27,Entrepreneur,14403,5,4,0.08,3,11,12,4,Standard,2630,0.33,175,1
27,Entrepreneur,14403,5,4,0.08,3,11,12,4,Standard,2630,0.3,176,2
38,Engineer,31762,3,6,0.07,2,24,12,4,Standard,175,0.33,374,1
38,Engineer,31762,3,6,0.07,2,24,10,4,Standard,175,0.39,375,1
38,Engineer,31762,3,6,0.07,2,24,12,4,Standard,175,0.27,380,1
38,Engineer,31762,3,6,0.07,2,24,12,4,Standard,175,0.4,381,1
53,Engineer,29491,5,3,0.03,1,13,6,3,Good,862,0.33,361,2
53,Engineer,29491,5,3,0.03,1,13,8,3,Good,862,0.26,362,2
53,Engineer,29491,5,3,0.03,1,13,8,3,Good,862,0.36,363,2
53,Engineer,29491,5,3,0.03,1,13,8,5,Good,862,0.32,364,2
53,Engineer,29491,5,3,0.03,1,13,8,5,Good,862,0.38,368,2
31,Architect,33599,5,5,0.13,4,13,11,4,Standard,743,0.28,320,1
32,Architect,33599,5,5,0.13,4,18,10,5,Standard,743,0.33,325,1
32,Architect,33599,5,5,0.13,4,13,10,5,Standard,743,0.33,327,1
45,Musician,83930,9,6,0.22,5,52,18,7,Bad,1479,0.25,111,0
45,Musician,83930,9,6,0.22,5,52,18,7,Bad,1479,0.36,112,0
45,Musician,83930,9,6,0.22,5,52,18,7,Bad,1479,0.28,114,0
46,Musician,83930,9,6,0.22,5,52,15,11,Bad,1479,0.39,117,1
37,Teacher,8906,10,5,0.25,7,30,14,9,Bad,3037,0.25,89,1
37,Teacher,8906,10,5,0.25,7,30,17,9,Bad,3037,0.37,90,1
37,Teacher,8906,10,5,0.25,7,28,16,9,Bad,3037,0.27,91,1
37,Teacher,8906,10,5,0.25,7,35,12,9,Bad,3037,0.29,92,1
38,Teacher,8906,10,5,0.25,7,30,15,9,Bad,3037,0.32,94,1
38,Teacher,8906,10,5,0.25,7,30,14,9,Bad,3037,0.28,95,1
49,Accountant,127855,5,7,0.01,4,8,13,3,Good,534,0.21,394,1
50,Accountant,127855,5,7,0.01,4,8,12,5,Good,534,0.25,398,1
50,Accountant,127855,5,7,0.01,4,8,12,5,Good,534,0.3,399,0
50,Scientist,32637,5,5,0.1,3,24,8,3,Standard,1061,0.32,210,1
50,Scientist,32637,5,5,0.1,3,24,10,3,Standard,1061,0.29,211,1
50,Scientist,32637,5,5,0.1,3,24,11,3,Standard,1061,0.33,214,1
43,Media_Manager,8177,7,10,0.22,7,13,22,7,Standard,1370,0.27,207,0
43,Media_Manager,8177,7,10,0.22,7,14,19,7,Standard,1370,0.36,211,0
44,Media_Manager,8177,7,10,0.22,7,14,19,7,Standard,1370,0.36,212,0
47,Engineer,58853,5,4,0.08,4,12,19,4,Good,143,0.27,220,2
47,Engineer,58853,5,4,0.08,4,12,19,4,Good,143,0.33,223,2
47,Engineer,58853,5,4,0.08,4,8,17,4,Good,143,0.35,225,2
48,Engineer,58853,5,4,0.08,4,12,18,4,Good,143,0.39,226,2
48,Engineer,58853,5,4,0.08,4,13,19,4,Good,143,0.35,227,2
21,Engineer,55473,5,6,0.07,4,26,20,4,Good,160,0.29,265,2
21,Engineer,55473,5,6,0.07,4,26,20,4,Good,160,0.37,266,2
24,Mechanic,16229,7,5,0.28,6,48,25,8,Bad,3138,0.37,130,0
25,Mechanic,16229,7,5,0.28,6,48,25,8,Bad,3138,0.3,131,0
25,Mechanic,16229,7,5,0.28,6,48,28,8,Bad,3138,0.39,133,0
42,Architect,20597,5,5,0.18,4,4,16,5,Standard,571,0.41,184,1
42,Architect,20597,5,5,0.18,4,3,17,7,Standard,571,0.32,185,1
42,Architect,20597,5,5,0.18,4,6,15,7,Standard,571,0.38,186,1
42,Architect,20597,5,5,0.18,4,6,16,7,Standard,571,0.39,187,1
42,Architect,20597,5,5,0.18,4,6,16,7,Standard,571,0.32,188,1
43,Architect,20597,5,5,0.18,4,4,15,7,Standard,571,0.31,191,2
26,Architect,39089,2,4,0.01,3,2,11,3,Good,474,0.32,225,1
27,Architect,39089,2,4,0.01,3,6,8,3,Good,474,0.39,228,1
26,Teacher,33411,7,6,0.08,3,6,19,4,Standard,876,0.35,332,1
35,Developer,36787,7,7,0.1,0,7,9,0,Good,540,0.35,189,0
35,Developer,36787,7,7,0.1,0,7,9,5,Good,540,0.23,193,0
36,Developer,36787,7,7,0.1,0,7,9,5,Good,540,0.27,195,0
26,Developer,36685,6,7,0.24,9,26,17,9,Bad,3524,0.32,130,0
27,Developer,36685,6,7,0.24,9,27,16,14,Bad,3524,0.3,135,0
27,Developer,36685,6,7,0.24,9,26,18,14,Bad,3524,0.32,136,0
27,Developer,36685,6,7,0.24,9,27,17,14,Bad,3524,0.37,137,0
40,Manager,17150,1,5,0.03,0,5,9,4,Good,579,0.27,248,2
40,Manager,17150,1,5,0.03,0,5,9,7,Good,579,0.26,252,2
41,Manager,17150,1,5,0.03,0,5,11,7,Good,579,0.26,253,2
35,Accountant,64930,4,7,0.2,2,15,19,0,Standard,1239,0.29,260,1
35,Accountant,64930,4,7,0.2,2,17,21,0,Standard,1239,0.35,261,1
35,Accountant,64930,4,7,0.2,2,15,19,0,Standard,1239,0.4,262,1
35,Accountant,64930,4,7,0.2,2,15,19,0,Standard,1239,0.35,265,1
35,Accountant,64930,4,7,0.2,2,15,19,4,Standard,1239,0.24,267,1
25,Mechanic,23681,3,5,0.15,3,5,6,0,Standard,1433,0.26,245,1
26,Mechanic,23681,3,5,0.15,3,8,9,0,Standard,1433,0.25,247,1
26,Mechanic,23681,3,5,0.15,3,8,9,0,Standard,1433,0.26,249,1
26,Mechanic,23681,3,5,0.15,3,8,11,0,Standard,1433,0.25,250,1
41,Mechanic,7243,7,10,0.33,5,61,17,12,Standard,2621,0.25,187,0
41,Mechanic,7243,7,10,0.33,5,64,14,12,Standard,2621,0.25,188,0
41,Mechanic,7243,7,10,0.33,5,61,17,12,Standard,2621,0.34,191,0
41,Mechanic,7243,7,10,0.33,5,61,16,12,Standard,2621,0.4,192,0
41,Mechanic,7243,7,10,0.33,5,61,17,12,Standard,2621,0.3,193,0
41,Mechanic,7243,7,10,0.33,5,61,17,12,Standard,2621,0.4,194,0
44,Scientist,32361,4,3,0.19,2,15,13,12,Standard,1171,0.37,177,1
44,Scientist,32361,4,3,0.19,2,12,13,12,Standard,1171,0.28,178,1
44,Scientist,32361,4,3,0.19,2,15,13,12,Standard,1171,0.38,183,1
38,Doctor,75069,7,6,0.05,3,6,15,3,Good,1088,0.28,192,0
38,Doctor,75069,7,6,0.05,3,11,15,7,Good,1088,0.24,195,0
38,Doctor,75069,7,6,0.05,3,11,15,7,Good,1088,0.4,196,0
38,Doctor,75069,7,6,0.05,3,11,15,7,Good,1088,0.27,197,0
52,Musician,78261,1,1,0.06,3,7,4,3,Good,431,0.34,314,2
52,Musician,78261,1,1,0.06,3,7,4,3,Good,431,0.4,315,2
52,Musician,78261,1,1,0.06,3,7,4,3,Good,431,0.42,317,2
52,Musician,78261,1,1,0.06,3,7,4,3,Good,431,0.39,318,2
52,Musician,78261,1,1,0.06,3,2,4,8,Good,431,0.29,319,2
45,Developer,34146,4,7,0.01,2,13,10,1,Good,163,0.31,345,2
45,Developer,34146,4,7,0.01,2,13,10,1,Good,163,0.3,347,1
45,Developer,34146,4,7,0.01,2,13,13,1,Good,163,0.32,349,2
24,Journalist,94498,8,6,0.15,0,29,20,3,Standard,1432,0.37,181,1
24,Journalist,94498,8,6,0.15,0,29,21,3,Standard,1432,0.32,183,1
24,Journalist,94498,8,6,0.15,0,29,19,3,Standard,1432,0.32,186,1
43,Accountant,20799,2,5,0.07,0,0,13,0,Good,33,0.36,242,1
43,Accountant,20799,2,5,0.07,0,0,12,0,Good,33,0.26,243,2
43,Accountant,20799,2,5,0.07,0,0,12,0,Good,33,0.27,244,2
43,Accountant,20799,2,5,0.07,0,0,12,2,Good,33,0.34,246,2
43,Accountant,20799,2,5,0.07,0,0,11,2,Good,33,0.26,247,2
41,Doctor,59703,6,6,0.13,7,20,17,5,Standard,1795,0.35,148,1
41,Doctor,59703,6,6,0.13,7,20,17,5,Standard,1795,0.27,149,1
41,Doctor,59703,6,6,0.13,7,20,16,5,Standard,1795,0.35,151,1
41,Doctor,59703,6,6,0.13,7,20,17,5,Standard,1795,0.28,152,1
41,Doctor,59703,6,6,0.13,7,21,14,5,Standard,1795,0.28,153,1
42,Doctor,59703,6,6,0.13,7,20,20,5,Standard,1795,0.37,155,1
46,Mechanic,50298,9,5,0.22,5,28,16,7,Bad,3281,0.38,20,0
46,Mechanic,50298,9,5,0.22,5,28,15,7,Bad,3281,0.38,22,0
46,Mechanic,50298,9,5,0.22,5,28,16,7,Bad,3281,0.29,23,0
46,Mechanic,50298,9,5,0.22,5,28,16,7,Bad,3281,0.36,24,0
37,Mechanic,63601,3,7,0.15,6,27,11,6,Standard,1191,0.28,232,1
37,Mechanic,63601,3,7,0.15,6,27,13,6,Standard,1191,0.38,234,1
37,Mechanic,63601,3,7,0.15,6,27,13,6,Standard,1191,0.28,235,1
37,Mechanic,63601,3,7,0.15,6,27,13,6,Standard,1191,0.27,237,1
35,Developer,14387,7,7,0.17,8,34,21,6,Bad,4335,0.36,164,1
35,Developer,14387,7,7,0.17,8,34,19,8,Bad,4335,0.24,169,0
35,Developer,14387,7,7,0.17,8,34,21,8,Bad,4335,0.41,170,1
50,Writer,20203,0,5,0.05,0,27,6,4,Good,318,0.39,347,0
50,Writer,20203,0,5,0.05,0,27,6,4,Good,318,0.27,348,0
50,Writer,20203,0,5,0.05,0,27,6,4,Good,318,0.31,349,1
50,Writer,20203,0,5,0.05,0,27,6,4,Good,318,0.38,353,1
34,Developer,76992,6,7,0.33,5,14,21,9,Standard,1594,0.25,129,0
34,Developer,76992,6,7,0.33,5,12,21,9,Standard,1594,0.3,133,1
34,Developer,76992,6,7,0.33,5,12,20,9,Standard,1594,0.34,134,1
34,Developer,76992,6,7,0.33,5,14,18,9,Standard,1594,0.29,135,1
43,Mechanic,56001,3,6,0.08,3,18,12,8,Standard,1347,0.31,182,1
43,Mechanic,56001,3,6,0.08,3,15,11,8,Standard,1347,0.29,184,1
44,Mechanic,56001,3,6,0.08,3,13,11,8,Standard,1347,0.26,186,1
31,Writer,21205,3,3,0.03,0,11,5,3,Good,848,0.24,281,0
31,Writer,21205,3,3,0.03,0,11,5,3,Good,848,0.25,283,0
31,Writer,21205,3,3,0.03,0,11,2,3,Good,848,0.34,284,0
32,Writer,21205,3,3,0.03,0,11,5,3,Good,848,0.4,287,0
49,Engineer,16199,3,7,0.07,4,1,8,0,Good,446,0.25,349,1
49,Engineer,16199,3,7,0.07,4,5,12,0,Good,446,0.31,351,1
49,Engineer,16199,3,7,0.07,4,1,11,0,Good,446,0.34,353,1
34,Doctor,88606,5,5,0.09,1,18,12,0,Standard,518,0.26,326,1
34,Doctor,88606,5,5,0.09,1,13,12,0,Standard,518,0.28,328,1
34,Doctor,88606,5,5,0.09,1,20,9,0,Standard,518,0.31,329,1
34,Doctor,88606,5,5,0.09,1,18,12,0,Standard,518,0.33,330,1
23,Accountant,46783,3,7,0.2,7,23,11,6,Standard,1558,0.29,159,1
24,Accountant,46783,3,7,0.2,7,22,11,6,Standard,1558,0.33,160,1
24,Accountant,46783,3,7,0.2,7,22,13,6,Standard,1558,0.29,161,1
24,Accountant,46783,3,7,0.2,7,22,11,6,Standard,1558,0.38,162,1
24,Accountant,46783,3,7,0.2,7,17,11,6,Standard,1558,0.37,164,1
24,Accountant,46783,3,7,0.2,7,22,10,9,Standard,1558,0.33,166,1
31,Manager,88072,3,5,0.05,4,29,17,0,Standard,1060,0.26,219,1
31,Manager,88072,3,5,0.05,4,27,19,0,Standard,1060,0.3,220,1
32,Manager,88072,3,5,0.05,4,33,18,4,Standard,1060,0.31,225,1
32,Manager,88072,3,5,0.05,4,29,22,4,Standard,1060,0.28,226,1
40,Manager,145545,1,4,0.09,1,2,3,1,Good,168,0.29,255,2
40,Manager,145545,1,4,0.09,1,2,3,1,Good,168,0.31,256,1
40,Manager,145545,1,4,0.09,1,2,5,1,Good,168,0.34,257,1
40,Manager,145545,1,4,0.09,1,2,3,1,Good,168,0.36,259,1
40,Musician,146771,5,4,0.19,2,5,9,1,Standard,48,0.3,352,1
41,Musician,146771,5,4,0.19,2,5,6,1,Standard,48,0.41,355,1
41,Musician,146771,5,4,0.19,2,5,9,1,Standard,48,0.3,357,0
41,Musician,146771,5,4,0.19,2,5,9,1,Standard,48,0.39,358,0
30,Developer,20521,10,8,0.17,3,21,10,10,Standard,1896,0.31,128,0
32,Accountant,32763,4,3,0.01,3,5,11,3,Good,284,0.31,256,2
32,Accountant,32763,4,3,0.01,3,6,11,3,Good,284,0.37,257,2
32,Accountant,32763,4,3,0.01,3,6,11,3,Good,284,0.31,258,2
32,Accountant,32763,4,3,0.01,3,3,11,3,Good,284,0.28,260,2
32,Accountant,32763,4,3,0.01,3,6,11,3,Good,284,0.3,261,2
32,Accountant,32763,4,3,0.01,3,10,11,3,Good,284,0.25,263,1
21,Teacher,16832,5,4,0.11,1,6,8,5,Good,516,0.22,316,1
36,Accountant,65000,7,4,0.18,3,6,17,0,Standard,1346,0.39,347,1
36,Accountant,65000,7,4,0.18,3,8,14,0,Standard,1346,0.3,348,1
36,Accountant,65000,7,4,0.18,3,6,12,0,Standard,1346,0.3,349,1
45,Media_Manager,33929,3,5,0.17,4,22,10,4,Standard,1219,0.24,293,1
45,Media_Manager,33929,3,5,0.17,4,26,10,4,Standard,1219,0.33,294,1
46,Media_Manager,33929,3,5,0.17,4,17,10,4,Standard,1219,0.38,298,1
27,Architect,68487,8,4,0.11,7,18,19,8,Standard,428,0.38,228,2
27,Architect,68487,8,4,0.11,7,14,19,8,Standard,428,0.25,229,2
28,Architect,68487,8,4,0.11,7,18,19,8,Standard,428,0.31,230,2
28,Architect,68487,8,4,0.11,7,18,16,8,Standard,428,0.29,231,2
46,Engineer,79716,0,4,0.06,1,15,7,4,Good,1248,0.28,235,1
46,Engineer,79716,0,4,0.06,1,15,7,4,Good,1248,0.26,239,0
23,Manager,44438,3,2,0.1,1,10,2,4,Good,835,0.36,368,2
24,Manager,44438,3,2,0.1,1,10,2,9,Good,835,0.28,369,2
24,Manager,44438,3,2,0.1,1,9,4,9,Good,835,0.23,370,2
36,Developer,41509,7,8,0.23,6,33,20,10,Standard,2435,0.28,193,1
36,Developer,41509,7,8,0.23,6,33,20,10,Standard,2435,0.26,198,0
25,Accountant,114919,3,5,0.09,0,0,1,2,Good,141,0.38,339,1
25,Accountant,114919,3,5,0.09,0,0,2,7,Good,141,0.3,343,1
25,Accountant,114919,3,5,0.09,0,0,1,7,Good,141,0.26,344,1
21,Developer,91532,4,3,0.05,3,4,9,3,Good,1211,0.3,343,2
21,Developer,91532,4,3,0.05,3,4,10,3,Good,1211,0.36,344,2
21,Developer,91532,4,3,0.05,3,9,5,8,Good,1211,0.38,345,2
48,Doctor,29112,2,1,0.06,2,0,4,4,Good,1263,0.23,248,2
48,Doctor,29112,2,1,0.06,2,2,4,4,Good,1263,0.36,251,2
48,Doctor,29112,2,1,0.06,2,2,5,4,Good,1263,0.38,252,2
48,Doctor,29112,2,1,0.06,2,4,4,4,Good,1263,0.41,255,2
34,Journalist,9916,8,7,0.34,4,19,25,7,Bad,1968,0.38,70,0
34,Journalist,9916,8,7,0.34,4,17,25,8,Bad,1968,0.34,75,0
34,Journalist,9916,8,7,0.34,4,19,25,8,Bad,1968,0.25,77,0
24,Musician,28195,3,4,0.11,3,10,5,8,Good,1281,0.32,291,2
24,Musician,28195,3,4,0.11,3,14,6,8,Good,1281,0.23,292,2
24,Musician,28195,3,4,0.11,3,15,4,8,Good,1281,0.27,295,2
24,Musician,28195,3,4,0.11,3,14,7,8,Good,1281,0.29,296,2
44,Musician,33276,4,4,0.11,4,2,11,9,Good,371,0.3,335,2
44,Musician,33276,4,4,0.11,4,2,11,9,Good,371,0.27,339,1
43,Scientist,29086,4,7,0.13,1,10,11,6,Standard,1394,0.39,316,2
43,Scientist,29086,4,7,0.13,1,12,7,6,Standard,1394,0.25,320,1
54,Lawyer,43754,5,7,0.07,1,1,8,2,Good,515,0.22,237,2
54,Lawyer,43754,5,7,0.07,1,4,8,2,Good,515,0.33,239,2
54,Lawyer,43754,5,7,0.07,1,4,8,2,Good,515,0.34,240,2
48,Engineer,84114,8,7,0.16,3,26,20,3,Standard,779,0.27,195,1
48,Engineer,84114,8,7,0.16,3,22,20,3,Standard,779,0.24,196,1
49,Engineer,84114,8,7,0.16,3,25,20,3,Standard,779,0.31,197,1
49,Engineer,84114,8,7,0.16,3,26,20,3,Standard,779,0.33,198,1
49,Engineer,84114,8,7,0.16,3,26,22,3,Standard,779,0.37,200,1
49,Engineer,84114,8,7,0.16,3,24,20,3,Standard,779,0.35,201,1
49,Engineer,84114,8,7,0.16,3,26,20,3,Standard,779,0.29,202,1
