Age,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Credit_Score
43,45902,9,8,0.24,7,62,19,9,Bad,3321,0.4,135,Standard
45,78570,6,7,0.22,9,53,18,13,Bad,2627,0.38,23,Poor
29,97377,4,3,0.07,1,11,2,3,Good,1223,0.32,288,Standard
29,31276,6,3,0.14,1,6,5,3,Standard,1275,0.24,292,Standard
30,28274,0,7,0.01,1,27,9,7,Good,1486,0.26,365,Standard
45,20945,3,5,0.11,3,18,18,8,Standard,1396,0.32,184,Poor
46,50690,8,7,0.24,8,48,18,11,Bad,2698,0.33,122,Poor
36,49228,9,7,0.15,7,60,22,12,Bad,2639,0.28,171,Poor
23,86502,1,3,0.11,0,0,1,2,Good,1355,0.33,290,Good
25,9620,10,7,0.24,2,53,17,7,Bad,1355,0.36,146,Standard
50,126344,3,4,0.01,1,4,7,1,Good,1198,0.37,368,Standard
24,19924,10,7,0.33,9,17,22,9,Bad,4980,0.4,11,Standard
31,62028,8,10,0.2,8,47,23,12,Bad,3842,0.27,15,Standard
21,19395,5,4,0.17,6,14,19,8,Standard,2694,0.27,140,Standard
40,16758,8,6,0.24,5,32,12,10,Standard,2392,0.36,84,Standard
32,79500,7,4,0.09,5,19,10,8,Standard,1130,0.36,222,Good
55,49715,3,5,0.17,0,22,8,4,Standard,1350,0.35,359,Standard
55,90074,0,7,0.09,3,1,11,7,Good,1454,0.33,242,Good
32,12805,4,7,0.2,2,24,19,4,Standard,1376,0.32,359,Standard
30,36640,3,5,0.02,4,7,3,2,Good,155,0.3,364,Good
37,21085,5,7,0.11,1,30,15,6,Good,1384,0.3,369,Standard
39,30178,0,4,0.05,0,6,4,6,Good,283,0.36,387,Standard
53,14331,8,6,0.09,2,24,22,0,Standard,1422,0.22,326,Standard
33,17446,6,7,0.15,7,20,20,8,Standard,2239,0.23,183,Poor
22,26760,4,4,0.09,2,5,10,3,Standard,244,0.27,233,Standard
34,7363,10,9,0.16,8,24,21,13,Bad,3599,0.28,159,Poor
36,9447,10,10,0.34,7,54,16,9,Standard,1510,0.31,137,Poor
35,14835,10,10,0.27,2,48,17,11,Bad,2440,0.31,246,Standard
38,33834,3,4,0.08,0,7,5,5,Good,215,0.26,382,Poor
42,109978,4,3,0.07,1,31,20,0,Standard,1155,0.36,222,Standard
35,89772,8,3,0.09,2,13,16,3,Standard,1177,0.27,272,Standard
50,14540,2,4,0.03,2,13,8,5,Good,1408,0.26,306,Poor
49,33061,3,6,0.12,0,6,5,8,Good,918,0.34,398,Good
44,12287,4,3,0.19,2,8,13,7,Standard,1271,0.34,78,Standard
30,41414,9,6,0.23,2,19,21,14,Bad,1891,0.23,86,Poor
36,13701,8,6,0.19,1,7,10,9,Standard,1060,0.29,288,Standard
42,29256,6,4,0.09,2,28,17,3,Good,450,0.35,390,Standard
42,20170,10,5,0.25,2,47,10,8,Standard,1854,0.27,75,Poor
40,17663,0,3,0.03,1,6,9,1,Good,1327,0.33,221,Good
23,57452,6,10,0.27,9,55,25,13,Bad,1567,0.26,243,Standard
44,9637,7,7,0.28,6,40,18,11,Bad,2574,0.29,116,Poor
24,116360,3,7,0.2,4,6,21,2,Standard,464,0.37,242,Good
21,19563,8,7,0.29,6,29,24,11,Bad,2375,0.38,77,Poor
56,41563,5,4,0.06,3,13,8,9,Good,1306,0.37,386,Good
54,72902,5,6,0.04,4,7,19,2,Good,1114,0.39,226,Good
30,56286,7,5,0.15,5,33,15,12,Standard,2554,0.26,218,Poor
41,166837,4,3,0.08,0,9,7,1,Good,1402,0.37,192,Poor
26,126464,5,5,0.06,2,12,8,4,Good,688,0.45,290,Good
26,98455,4,4,0.12,3,26,20,2,Standard,424,0.35,275,Standard
23,66387,4,5,0.12,6,23,22,11,Standard,1175,0.39,209,Standard
42,61807,4,5,0.18,4,30,15,5,Standard,668,0.3,197,Standard
54,43924,0,6,0.06,2,5,5,5,Good,780,0.27,245,Standard
44,119242,8,3,0.07,1,16,11,1,Standard,746,0.43,249,Poor
22,78810,6,5,0.16,2,7,20,6,Standard,54,0.31,248,Standard
35,20674,7,8,0.31,5,66,21,9,Bad,2827,0.24,168,Standard
46,21537,5,5,0.15,0,10,9,4,Standard,599,0.25,206,Good
42,77751,10,10,0.19,5,40,21,8,Bad,2442,0.36,245,Poor
27,41848,8,7,0.11,1,16,17,2,Standard,616,0.23,395,Standard
54,36920,0,6,0.03,0,9,1,5,Good,881,0.26,328,Standard
36,39912,3,4,0.17,6,13,12,8,Standard,1734,0.38,204,Standard
42,100192,8,4,0.05,4,12,9,3,Standard,1221,0.39,305,Good
36,42756,4,3,0.02,3,9,1,6,Good,884,0.34,310,Good
35,50520,6,5,0.33,5,59,17,12,Bad,1535,0.29,105,Standard
45,20961,4,1,0.01,2,0,11,3,Good,103,0.32,378,Good
34,27947,8,6,0.09,7,16,16,7,Standard,172,0.41,174,Standard
35,98983,4,4,0.05,3,9,19,7,Standard,296,0.34,286,Good
25,81566,7,6,0.12,3,15,11,2,Good,231,0.33,363,Good
23,58290,7,9,0.19,8,35,23,12,Bad,2818,0.27,137,Standard
23,18014,8,4,0.04,1,9,18,6,Standard,360,0.32,248,Standard
22,128163,5,7,0.07,4,14,3,5,Good,1494,0.37,225,Poor
49,35207,4,7,0.05,2,11,8,2,Good,871,0.27,300,Poor
45,27292,5,6,0.08,4,28,16,4,Standard,1434,0.37,75,Standard
41,84373,2,5,0.02,2,9,0,0,Good,1390,0.38,278,Standard
26,147327,5,5,0.07,1,8,18,11,Standard,738,0.37,225,Standard
34,47732,6,7,0.26,2,9,10,9,Standard,1558,0.32,164,Poor
34,31253,1,3,0.05,3,8,10,1,Good,342,0.36,208,Good
35,8312,8,5,0.18,2,6,11,14,Standard,1945,0.28,82,Standard
27,37085,7,5,0.09,6,9,16,6,Standard,1224,0.35,101,Standard
27,57582,6,10,0.25,9,43,18,8,Bad,3805,0.31,146,Standard
53,63407,1,3,0.04,4,4,2,4,Good,768,0.29,236,Standard
37,17919,1,5,0.08,0,5,2,4,Good,69,0.3,238,Standard
27,10437,10,6,0.16,5,55,20,8,Bad,1824,0.25,221,Poor
32,39020,3,3,0.19,1,18,15,3,Standard,1213,0.31,250,Standard
25,20623,6,8,0.2,9,28,23,11,Bad,4973,0.26,156,Poor
24,39130,0,4,0.05,4,14,2,2,Good,218,0.37,310,Good
28,16702,10,8,0.23,5,60,18,9,Bad,4536,0.25,88,Standard
42,112308,2,5,0.09,2,3,6,1,Good,666,0.31,203,Standard
48,35820,0,6,0.08,4,10,7,7,Good,731,0.25,244,Standard
39,35846,4,3,0.19,3,23,19,8,Standard,332,0.26,243,Poor
30,84687,1,6,0.07,2,1,5,2,Good,320,0.38,255,Poor
31,29101,6,3,0.05,0,21,9,9,Standard,1465,0.24,288,Standard
35,20120,8,6,0.26,7,28,16,9,Bad,2734,0.25,34,Standard
22,37360,10,5,0.33,5,44,12,11,Standard,1271,0.36,142,Poor
30,19936,4,6,0.06,0,13,17,5,Standard,1342,0.3,392,Standard
51,53543,5,7,0.15,4,24,5,3,Standard,112,0.32,228,Standard
45,36217,5,7,0.18,0,11,15,11,Standard,793,0.39,375,Standard
28,34798,0,5,0.12,1,7,10,1,Good,1214,0.3,380,Standard
21,9000,7,4,0.31,3,22,8,7,Standard,1662,0.37,179,Poor
29,35349,6,7,0.2,3,20,11,2,Standard,551,0.3,197,Standard
41,20889,6,10,0.19,5,52,21,13,Bad,4323,0.33,63,Standard
33,86274,6,7,0.12,3,10,12,0,Standard,138,0.39,246,Standard
40,32446,8,6,0.11,1,29,11,3,Standard,395,0.39,400,Good
49,38155,3,4,0.05,1,8,1,6,Good,129,0.34,404,Poor
42,47370,5,6,0.14,1,16,20,0,Standard,1397,0.27,384,Standard
54,72363,5,3,0.08,3,0,3,7,Good,364,0.36,245,Standard
33,165799,0,3,0.02,1,8,9,1,Good,486,0.4,278,Good
40,83491,8,7,0.16,0,14,9,6,Standard,1057,0.39,147,Good
39,77326,4,4,0.09,1,3,0,3,Good,469,0.25,285,Good
50,67551,5,3,0.2,4,22,17,8,Standard,268,0.3,308,Standard
30,19938,7,5,0.19,8,56,18,10,Bad,4203,0.32,156,Poor
45,62578,6,6,0.06,4,7,11,4,Standard,1045,0.29,234,Standard
21,38840,8,5,0.3,4,61,23,10,Bad,2529,0.36,206,Poor
22,21419,3,3,0.12,2,15,1,3,Good,307,0.23,335,Standard
41,11330,3,7,0.07,1,16,20,4,Standard,1154,0.34,344,Good
47,18444,1,3,0.07,0,9,2,4,Good,1219,0.24,372,Poor
46,85515,5,3,0.11,3,13,2,1,Good,163,0.37,292,Good
26,36589,8,4,0.11,0,30,11,8,Standard,83,0.39,346,Standard
42,18037,0,6,0.1,4,6,5,3,Good,173,0.24,362,Standard
39,68471,4,3,0.11,3,12,19,6,Standard,403,0.41,394,Poor
28,112671,2,4,0.12,0,6,6,8,Good,1221,0.43,333,Standard
43,99100,3,3,0.08,1,29,10,5,Standard,696,0.34,395,Standard
41,147583,6,7,0.09,0,7,18,10,Standard,194,0.41,292,Standard
41,134270,8,7,0.11,3,13,19,8,Standard,503,0.37,158,Standard
43,68088,7,7,0.1,1,6,21,2,Standard,1429,0.31,262,Standard
52,41911,3,5,0.13,1,15,14,4,Standard,332,0.24,226,Standard
47,38533,4,3,0.01,0,17,9,8,Good,431,0.23,366,Standard
38,17889,9,6,0.19,7,30,15,10,Bad,3693,0.4,113,Poor
47,63433,1,4,0.05,2,0,10,2,Good,347,0.39,200,Standard
25,139391,5,4,0.09,3,24,5,2,Good,611,0.41,400,Poor
44,45432,10,8,0.21,6,57,24,14,Bad,2157,0.34,153,Poor
27,9716,9,10,0.33,3,39,9,14,Standard,2198,0.27,155,Poor
53,21733,4,2,0.06,3,7,5,6,Good,47,0.28,284,Good
46,116794,3,6,0.12,0,3,11,7,Good,226,0.36,238,Standard
38,122760,0,4,0.04,3,24,11,3,Good,707,0.42,214,Poor
41,42079,4,7,0.06,2,7,14,5,Standard,1460,0.32,221,Standard
46,17737,4,7,0.08,0,6,1,7,Good,1420,0.27,317,Standard
53,160591,3,5,0.12,4,11,2,3,Good,71,0.26,400,Good
31,14066,8,9,0.18,7,55,19,12,Bad,4965,0.31,108,Standard
24,14901,7,7,0.13,1,13,17,3,Standard,932,0.39,237,Standard
46,20921,4,7,0.11,2,16,20,7,Standard,453,0.3,288,Standard
44,60148,7,7,0.19,6,7,14,8,Standard,903,0.35,238,Standard
41,79760,5,6,0.09,2,17,17,9,Standard,2406,0.34,234,Poor
38,60396,6,3,0.03,2,13,19,3,Good,633,0.41,227,Good
33,124190,8,3,0.17,4,6,8,0,Standard,834,0.36,228,Standard
25,40857,10,7,0.33,6,23,26,6,Bad,1567,0.25,130,Poor
21,18063,4,3,0.15,5,15,21,9,Standard,1184,0.32,218,Good
22,17807,6,5,0.08,3,16,16,1,Standard,378,0.27,202,Standard
35,16245,3,5,0.06,0,11,2,7,Good,744,0.38,344,Good
35,35325,5,3,0.1,3,18,13,6,Standard,1037,0.37,369,Poor
50,9603,4,3,0.14,1,30,12,9,Standard,1451,0.23,401,Standard
25,22181,3,3,0.04,3,13,8,3,Good,1479,0.38,378,Standard
36,19029,4,4,0.13,2,8,23,7,Standard,544,0.34,89,Standard
31,30616,1,2,0.03,0,4,2,3,Good,1244,0.39,350,Good
44,17147,2,3,0.04,0,6,1,4,Good,5,0.35,245,Good
21,31655,2,4,0.04,2,5,3,0,Good,1344,0.37,194,Good
44,16242,10,10,0.28,2,62,14,12,Standard,1382,0.34,80,Poor
55,111346,2,4,0.08,1,3,2,2,Good,1044,0.42,368,Good
30,40701,8,9,0.26,3,31,16,13,Standard,2052,0.33,78,Poor
35,15333,6,3,0.07,2,20,19,2,Standard,630,0.33,346,Standard
38,12768,8,5,0.15,1,12,8,4,Standard,487,0.4,401,Good
51,40608,2,1,0.05,3,4,2,6,Good,1420,0.33,224,Good
39,32875,4,1,0.08,2,6,0,4,Good,122,0.26,207,Standard
52,163083,3,2,0.08,1,6,1,1,Good,799,0.4,377,Good
27,86282,5,7,0.1,4,18,12,1,Good,144,0.34,218,Good
45,66287,4,3,0.08,0,14,11,8,Standard,748,0.31,368,Standard
55,28276,5,4,0.1,4,20,9,4,Standard,123,0.37,365,Standard
21,33643,10,8,0.17,2,54,14,13,Standard,2379,0.37,167,Poor
27,11465,7,5,0.11,0,24,6,7,Standard,1422,0.37,180,Poor
40,110018,4,2,0.09,0,6,1,4,Good,430,0.38,279,Good
54,11967,8,6,0.15,3,10,7,4,Standard,1301,0.27,242,Good
51,27577,7,4,0.12,3,6,12,7,Standard,1465,0.29,233,Standard
37,95011,3,6,0.11,4,29,14,6,Standard,1166,0.41,257,Standard
31,177560,0,3,0.05,0,17,5,1,Good,376,0.37,292,Standard
31,10277,4,6,0.05,5,6,8,13,Standard,1333,0.37,244,Standard
38,94034,8,4,0.11,1,15,6,4,Good,775,0.29,266,Poor
32,83618,10,5,0.29,6,52,23,15,Bad,2624,0.23,138,Standard
25,7517,6,9,0.31,6,7,16,13,Standard,1504,0.27,219,Poor
36,18124,7,8,0.32,9,37,17,10,Bad,2854,0.28,116,Standard
41,61876,8,7,0.13,4,19,23,5,Standard,1282,0.29,132,Standard
30,38361,8,7,0.16,5,17,16,9,Bad,3546,0.37,105,Standard
26,78506,10,5,0.2,7,17,22,11,Bad,4127,0.27,118,Standard
36,17177,7,6,0.17,7,5,11,12,Standard,2072,0.38,160,Standard
27,82316,0,5,0.04,3,23,12,2,Good,42,0.32,220,Poor
21,36971,9,7,0.32,5,56,18,10,Bad,1685,0.39,185,Poor
23,136566,6,4,0.18,2,29,10,0,Standard,40,0.34,233,Standard
24,106666,6,6,0.12,5,12,15,6,Standard,1288,0.39,189,Standard
29,39831,1,2,0.06,1,12,11,6,Good,1,0.28,334,Good
44,7854,8,8,0.2,7,47,22,15,Bad,1516,0.38,180,Poor
24,12349,4,7,0.17,1,9,15,0,Standard,896,0.38,284,Good
42,16364,9,10,0.32,4,20,16,14,Bad,2234,0.37,100,Standard
52,104088,1,7,0.07,3,15,11,6,Good,515,0.3,287,Good
29,20737,5,4,0.09,0,6,6,0,Good,1399,0.4,324,Good
22,16203,6,10,0.33,7,45,16,11,Bad,2156,0.38,84,Poor
35,49329,6,5,0.2,1,13,14,3,Standard,1022,0.25,376,Standard
26,58048,3,3,0.01,2,13,3,3,Good,1020,0.42,315,Standard
53,139294,3,3,0.09,0,14,3,3,Good,499,0.44,258,Standard
23,45253,8,7,0.32,6,32,16,6,Bad,3970,0.34,62,Standard
21,41351,5,5,0.14,0,26,13,3,Standard,727,0.37,364,Standard
41,8283,8,4,0.17,5,26,9,6,Standard,1225,0.4,152,Poor
38,18040,5,5,0.27,5,10,18,6,Standard,1874,0.27,147,Standard
52,30635,3,5,0.13,4,20,14,0,Standard,349,0.39,332,Standard
51,173994,0,4,0.05,3,6,10,7,Good,714,0.38,189,Standard
46,60035,6,5,0.31,6,24,20,11,Bad,2985,0.26,59,Standard
32,9934,10,5,0.15,5,31,19,14,Bad,2743,0.39,33,Standard
52,37262,0,1,0.03,3,8,12,4,Good,311,0.35,195,Good
56,20817,5,5,0.04,3,3,11,5,Good,1034,0.31,234,Good
45,24954,6,7,0.16,0,29,14,5,Standard,1410,0.27,194,Standard
26,31113,10,10,0.16,6,28,21,12,Bad,2489,0.37,107,Standard
28,129473,3,4,0.1,3,28,13,10,Standard,568,0.34,240,Good
23,102287,6,6,0.08,1,16,23,0,Standard,1156,0.44,338,Good
42,8495,7,6,0.19,7,42,20,10,Bad,3842,0.33,68,Poor
23,19493,7,6,0.24,4,36,22,14,Bad,1878,0.23,246,Standard
28,32303,4,1,0.05,3,14,2,1,Good,1232,0.31,261,Good
41,20415,7,4,0.14,3,19,12,6,Standard,245,0.3,348,Poor
27,15155,8,9,0.21,7,19,22,11,Bad,2525,0.37,198,Standard
33,35491,3,3,0.12,3,18,12,3,Standard,359,0.27,344,Standard
32,16905,10,7,0.16,6,49,18,14,Bad,4583,0.39,63,Poor
30,17538,8,5,0.32,7,46,21,8,Bad,3649,0.36,50,Standard
26,59649,10,7,0.28,6,34,23,10,Bad,4291,0.36,120,Standard
21,64536,6,5,0.15,4,16,18,6,Standard,1441,0.31,315,Standard
30,20048,2,6,0.09,4,15,7,4,Good,224,0.35,232,Standard
32,88574,4,5,0.02,1,9,8,8,Good,1451,0.32,201,Standard
44,54904,7,7,0.07,2,8,15,2,Good,737,0.29,286,Standard
34,14956,2,6,0.01,2,30,6,2,Good,851,0.36,225,Poor
32,36943,3,5,0.08,3,0,5,3,Good,1123,0.35,252,Good
44,19344,5,3,0.08,1,14,13,2,Standard,861,0.37,334,Standard
49,20770,7,4,0.17,3,16,12,4,Standard,167,0.37,306,Standard
39,29269,5,7,0.1,2,23,14,6,Standard,504,0.26,372,Standard
38,59227,10,5,0.26,2,45,18,14,Standard,1277,0.24,134,Poor
40,16367,5,7,0.09,4,2,6,1,Good,996,0.33,398,Poor
38,26805,7,7,0.08,5,6,13,8,Standard,1434,0.26,158,Standard
43,31061,5,7,0.1,4,13,6,8,Standard,157,0.27,209,Standard
48,46449,3,5,0.18,3,25,18,7,Standard,1164,0.31,399,Good
30,40113,3,7,0.01,4,2,0,5,Good,25,0.32,249,Standard
23,43457,6,5,0.31,4,52,17,11,Bad,1356,0.34,222,Poor
24,155700,4,5,0.09,0,10,5,4,Good,988,0.3,396,Standard
30,69362,6,6,0.09,2,26,9,5,Standard,1042,0.25,221,Standard
35,85742,2,2,0.01,2,0,2,5,Good,1253,0.38,210,Standard
30,55115,7,4,0.14,0,5,15,3,Standard,134,0.25,292,Standard
29,54284,7,8,0.3,7,44,24,11,Bad,4237,0.31,66,Poor
53,45749,6,5,0.13,4,27,10,3,Standard,443,0.4,280,Good
29,18341,2,3,0.06,0,4,6,6,Good,1300,0.39,221,Standard
26,9115,10,7,0.23,9,60,20,11,Bad,2551,0.37,29,Poor
37,40276,5,4,0.12,3,28,13,9,Good,786,0.3,268,Standard
37,19998,6,7,0.15,0,18,12,3,Standard,838,0.36,268,Poor
36,10977,6,3,0.15,0,3,15,6,Standard,1457,0.33,288,Standard
50,42150,3,3,0.06,1,4,11,4,Good,1013,0.29,377,Standard
47,32390,3,6,0.05,0,10,17,4,Standard,596,0.28,359,Standard
30,154493,2,4,0.11,4,14,6,3,Good,577,0.36,204,Standard
30,39189,4,7,0.05,1,23,9,2,Standard,1365,0.37,246,Poor
40,28144,7,7,0.24,7,30,25,8,Bad,2959,0.3,114,Standard
21,46246,7,5,0.11,7,23,18,4,Standard,1120,0.3,95,Standard
27,30619,5,3,0.19,2,16,18,4,Standard,1096,0.4,328,Poor
39,79621,8,7,0.12,3,5,12,8,Standard,1376,0.34,226,Poor
31,39916,8,5,0.19,9,27,22,7,Bad,3988,0.27,118,Standard
34,19807,0,3,0.1,3,6,8,1,Good,1286,0.25,266,Standard
43,59426,6,5,0.24,9,33,17,15,Bad,4489,0.41,122,Standard
37,36875,6,4,0.13,4,26,16,3,Standard,473,0.29,195,Standard
33,20922,7,6,0.18,3,26,13,7,Standard,363,0.27,395,Standard
37,113040,1,5,0.1,1,15,9,2,Good,10,0.35,208,Good
37,39706,10,8,0.3,8,34,17,8,Bad,4577,0.25,88,Poor
36,86032,3,6,0.07,3,6,0,1,Good,1177,0.39,377,Good
27,29394,6,3,0.08,0,30,17,7,Standard,519,0.35,237,Standard
39,76519,5,7,0.1,4,2,5,3,Good,260,0.33,387,Standard
47,53052,6,5,0.12,2,30,9,4,Standard,434,0.28,204,Poor
55,15874,1,3,0.05,0,13,6,3,Good,1173,0.31,387,Poor
26,38480,5,3,0.02,0,11,3,4,Good,1208,0.3,250,Poor
38,9830,10,5,0.31,9,22,19,9,Bad,3670,0.33,20,Poor
42,60764,7,7,0.11,4,22,8,6,Standard,2065,0.3,220,Standard
42,17481,4,6,0.05,2,15,19,0,Good,1148,0.37,297,Good
21,14243,6,5,0.11,2,26,10,8,Standard,1480,0.29,147,Standard
36,43570,4,3,0.17,4,28,15,6,Standard,1032,0.34,298,Good
32,29265,9,9,0.34,6,65,22,7,Bad,1465,0.28,237,Poor
27,74193,0,5,0.05,0,2,6,4,Good,228,0.29,370,Standard
44,8555,6,10,0.22,5,56,22,9,Bad,2953,0.25,134,Poor
41,44801,0,5,0.06,1,14,9,5,Good,156,0.32,389,Good
31,29465,2,7,0.01,0,1,2,4,Good,1171,0.29,274,Standard
45,36122,3,7,0.2,1,27,14,4,Standard,893,0.28,366,Standard
40,28649,7,7,0.09,3,10,20,8,Standard,1412,0.36,134,Standard
22,17570,6,5,0.31,5,32,21,8,Bad,3150,0.23,176,Standard
26,11650,6,7,0.03,4,30,12,6,Good,362,0.31,276,Good
23,38985,6,8,0.15,9,52,17,10,Bad,3879,0.31,26,Standard
40,51034,6,4,0.06,2,16,23,1,Standard,1350,0.34,194,Standard
42,15811,5,6,0.06,6,26,16,5,Standard,171,0.35,100,Standard
30,14433,3,3,0.06,3,27,16,8,Standard,33,0.29,402,Standard
21,15508,4,6,0.1,1,17,12,9,Standard,597,0.29,348,Standard
35,15362,9,6,0.26,6,57,20,7,Bad,3773,0.29,39,Standard
36,37921,8,5,0.18,6,53,24,13,Bad,1752,0.35,227,Poor
38,20367,10,8,0.34,3,20,12,11,Standard,2108,0.37,80,Poor
34,30548,7,5,0.33,2,49,21,12,Bad,2051,0.4,83,Poor
27,118236,4,5,0.08,0,12,2,0,Good,699,0.31,268,Standard
51,79298,8,7,0.13,1,17,17,2,Standard,804,0.26,401,Standard
22,20622,7,6,0.21,3,27,15,11,Standard,2528,0.28,125,Poor
37,109782,4,4,0.19,2,27,9,5,Standard,426,0.3,345,Standard
46,88380,7,7,0.19,3,11,19,7,Standard,124,0.38,311,Standard
35,11810,8,4,0.17,2,25,13,6,Standard,619,0.31,400,Poor
42,21671,6,7,0.11,2,30,13,0,Standard,1420,0.28,395,Standard
54,98495,5,5,0.14,1,7,5,7,Standard,1362,0.35,377,Standard
44,20313,9,5,0.3,7,54,25,11,Bad,4005,0.31,134,Poor
25,79439,8,6,0.06,4,8,14,6,Standard,75,0.34,172,Standard
44,87318,3,3,0.08,1,7,8,6,Good,134,0.32,378,Standard
35,42915,5,4,0.1,7,26,18,5,Standard,2546,0.3,134,Standard
37,81367,5,5,0.07,2,12,13,1,Standard,1039,0.38,299,Standard
36,15923,4,3,0.05,2,6,12,1,Standard,1480,0.39,328,Standard
27,18247,10,5,0.29,5,27,19,10,Bad,2536,0.38,34,Standard
35,106157,3,5,0.11,3,6,20,9,Standard,1231,0.35,226,Standard
39,20975,10,10,0.26,8,45,18,10,Bad,4787,0.33,112,Standard
46,93666,1,8,0.01,3,6,9,3,Good,362,0.28,341,Standard
30,20965,9,9,0.29,5,34,23,10,Bad,1787,0.34,172,Poor
47,25608,8,6,0.08,3,25,18,5,Standard,238,0.3,354,Standard
41,80756,5,3,0.07,3,0,4,3,Good,1356,0.34,353,Standard
39,89126,4,5,0.19,2,7,19,9,Standard,631,0.38,222,Standard
30,112302,4,6,0.06,3,12,12,6,Good,734,0.37,366,Good
50,15603,3,5,0.07,3,14,2,1,Good,783,0.28,225,Standard
35,73961,9,9,0.17,9,20,24,9,Bad,1308,0.37,93,Poor
32,17680,6,6,0.09,4,9,12,12,Standard,887,0.26,316,Poor
27,19543,8,6,0.16,5,23,15,9,Bad,3087,0.26,170,Good
27,32466,9,10,0.32,7,31,17,10,Bad,1339,0.33,70,Standard
23,7377,8,10,0.18,7,48,22,12,Bad,1418,0.39,77,Poor
34,77885,10,5,0.2,6,29,17,11,Bad,1290,0.26,238,Poor
48,11713,3,4,0.1,1,28,11,3,Good,241,0.33,224,Standard
44,19656,7,5,0.05,4,6,20,11,Standard,786,0.22,134,Standard
28,79649,7,3,0.09,3,14,14,3,Good,821,0.35,334,Standard
28,35413,6,4,0.06,3,5,12,5,Standard,381,0.37,394,Poor
23,32507,6,3,0.1,3,18,14,4,Standard,384,0.31,228,Standard
40,60682,8,5,0.23,5,41,18,9,Bad,4899,0.35,113,Standard
24,33475,8,7,0.16,0,14,14,6,Standard,666,0.31,275,Standard
42,52395,6,3,0.06,4,24,18,6,Standard,774,0.33,376,Standard
24,32486,5,5,0.08,3,14,11,10,Standard,242,0.38,221,Standard
34,23336,3,4,0.2,1,11,21,6,Standard,276,0.32,250,Standard
30,20278,10,7,0.3,9,17,25,9,Bad,2787,0.24,92,Standard
33,113637,4,6,0.04,2,0,10,0,Good,23,0.27,365,Good
40,132895,1,2,0.01,2,4,5,1,Good,1327,0.32,314,Good
26,7744,10,8,0.24,6,29,23,13,Bad,4952,0.23,23,Poor
52,9743,4,7,0.08,2,30,19,0,Standard,142,0.39,293,Standard
46,44611,2,3,0.07,1,14,4,0,Good,841,0.35,323,Standard
30,15060,10,5,0.34,9,48,18,15,Bad,4687,0.33,74,Standard
43,17276,8,5,0.34,3,44,9,11,Standard,1980,0.29,220,Poor
37,11911,5,6,0.11,6,25,20,8,Standard,1147,0.31,92,Standard
24,37999,10,9,0.26,6,31,25,11,Bad,3783,0.34,22,Poor
45,7200,4,4,0.12,6,12,8,5,Standard,1528,0.37,207,Standard
38,17818,5,6,0.11,2,7,6,5,Good,1452,0.29,294,Standard
33,84845,4,3,0.1,3,6,10,6,Good,5,0.33,298,Standard
39,58510,7,4,0.12,0,18,11,4,Standard,984,0.4,215,Standard
25,129903,4,6,0.08,2,10,8,4,Good,585,0.36,200,Standard
23,16579,7,6,0.12,2,20,12,12,Standard,1467,0.38,237,Standard
46,31104,6,5,0.12,1,13,14,6,Standard,1354,0.36,371,Standard
55,31866,2,1,0.08,0,12,6,0,Good,879,0.34,351,Good
22,19071,8,5,0.17,2,30,19,4,Standard,118,0.28,376,Standard
22,93293,4,5,0.02,4,12,10,4,Good,1448,0.25,300,Standard
37,130220,6,3,0.14,3,23,17,4,Standard,410,0.34,359,Standard
41,64692,1,3,0.12,0,14,10,3,Good,1267,0.4,191,Good
33,16740,5,5,0.02,2,4,9,6,Good,218,0.23,200,Standard
47,39459,4,2,0.01,2,1,0,6,Good,1253,0.35,298,Good
25,39431,5,4,0.02,1,13,1,4,Good,1392,0.26,294,Standard
31,85553,1,4,0.01,2,4,2,1,Good,180,0.33,222,Good
23,14070,9,9,0.24,6,39,18,9,Bad,2075,0.25,166,Poor
48,36990,0,5,0.01,3,10,1,5,Good,147,0.29,256,Good
26,7168,7,8,0.2,8,57,17,9,Bad,2673,0.36,150,Poor
28,14219,5,7,0.1,4,21,19,6,Standard,172,0.26,228,Good
45,131760,2,3,0.06,0,10,6,3,Good,262,0.38,213,Standard
54,59343,7,7,0.08,0,15,12,4,Standard,9,0.4,255,Standard
49,11527,5,5,0.01,0,16,17,4,Good,1351,0.27,197,Good
39,46477,7,10,0.24,6,48,22,12,Bad,1799,0.31,111,Poor
46,27226,4,5,0.11,2,8,18,2,Good,1153,0.37,305,Standard
37,29423,7,8,0.31,8,53,24,8,Bad,3190,0.25,82,Standard
27,81430,6,6,0.1,1,20,18,3,Standard,794,0.35,395,Poor
24,8794,8,10,0.22,8,13,15,11,Bad,2497,0.29,198,Poor
36,93373,5,7,0.07,2,18,16,4,Standard,1067,0.29,395,Standard
21,166658,5,3,0.12,2,1,8,1,Good,959,0.46,275,Standard
22,108073,3,3,0.09,0,29,14,7,Standard,1323,0.38,237,Standard
43,13056,5,6,0.18,1,18,15,5,Standard,562,0.27,333,Standard
24,20287,4,6,0.11,0,29,15,8,Standard,19,0.28,316,Standard
37,76879,10,6,0.23,9,49,17,12,Bad,4070,0.32,111,Good
