Age,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Credit_Score
54,34963,6,5,0.1,4,25,15,3,Standard,879,0.22,281,0
54,120404,3,6,0.11,3,1,2,6,Good,1318,0.32,245,1
30,32506,7,7,0.07,0,14,16,3,Standard,683,0.33,232,0
41,21120,3,5,0.02,3,20,1,1,Good,655,0.39,296,0
25,15905,5,4,0.34,7,24,20,10,Standard,2223,0.25,234,1
41,89705,6,4,0.16,4,16,10,4,Standard,434,0.37,326,0
22,17805,3,3,0.08,5,15,14,5,Standard,1879,0.36,208,0
45,13139,5,5,0.15,1,8,7,3,Standard,361,0.34,286,0
26,22419,4,7,0.09,5,19,14,11,Standard,346,0.28,174,0
51,73562,5,3,0.15,2,3,16,4,Standard,217,0.29,340,0
37,41131,4,6,0.01,4,8,11,5,Good,499,0.26,250,0
36,39843,6,3,0.1,3,25,12,2,Standard,461,0.26,214,0
36,20503,8,9,0.21,9,39,15,11,Bad,4735,0.21,152,1
29,37182,7,6,0.19,6,20,19,12,Bad,2671,0.36,188,1
43,38266,9,8,0.29,9,54,17,13,Bad,2318,0.25,159,0
50,35774,1,6,0.1,3,2,3,0,Good,489,0.26,323,0
27,62313,6,2,0.18,4,30,9,9,Standard,817,0.28,126,0
32,60371,7,9,0.21,8,52,23,12,Bad,4106,0.26,38,1
38,12821,4,7,0.16,4,27,22,10,Standard,1295,0.27,204,1
52,89607,0,5,0.12,2,12,3,7,Good,715,0.38,362,0
45,40985,8,7,0.27,4,41,18,11,Bad,1941,0.31,140,1
31,16162,8,5,0.22,6,15,15,16,Bad,4449,0.26,167,0
24,12833,3,4,0.06,4,29,23,2,Good,100,0.26,218,0
26,14117,5,7,0.05,3,14,14,10,Standard,672,0.32,162,0
36,104527,4,4,0.13,0,10,20,2,Standard,1123,0.36,282,0
42,29778,1,7,0.03,4,2,6,9,Good,1186,0.41,269,0
39,65050,8,5,0.15,6,36,12,7,Standard,1566,0.27,125,1
51,17217,7,6,0.13,0,11,19,4,Standard,395,0.31,388,0
44,20272,4,3,0.12,1,0,5,6,Good,828,0.34,332,0
40,15605,10,7,0.3,6,36,21,11,Bad,1937,0.23,162,1
37,14620,9,7,0.29,7,29,13,12,Standard,2482,0.28,170,1
37,36898,6,3,0.2,4,30,11,6,Standard,328,0.25,383,0
40,31775,4,6,0.16,2,7,17,5,Standard,146,0.34,188,0
42,44998,10,5,0.31,3,58,9,8,Standard,2559,0.35,232,1
21,19491,6,4,0.17,1,24,16,7,Standard,1158,0.39,401,0
34,17738,7,4,0.13,1,23,12,11,Standard,661,0.39,263,0
33,78399,8,9,0.29,6,57,15,12,Bad,1618,0.37,204,1
43,57030,7,3,0.15,2,18,17,6,Standard,2522,0.28,209,1
51,125883,4,6,0.07,4,14,2,7,Good,575,0.3,358,0
24,82135,10,10,0.29,6,50,23,11,Bad,4606,0.38,54,0
52,29368,5,4,0.03,2,18,14,4,Good,169,0.3,208,0
30,130393,4,6,0.09,1,11,13,1,Standard,719,0.35,218,0
43,15302,10,10,0.24,5,32,22,6,Bad,4620,0.27,159,1
46,61540,7,8,0.17,4,55,13,7,Standard,1599,0.3,228,1
44,10381,8,3,0.07,4,9,12,5,Standard,728,0.23,304,0
40,16997,2,2,0.07,2,4,12,1,Good,1204,0.34,267,0
31,22434,7,7,0.08,3,29,19,7,Standard,273,0.28,282,1
23,22934,5,6,0.17,3,6,19,13,Standard,829,0.28,126,0
33,28603,1,1,0.02,0,12,2,4,Good,1428,0.33,382,0
40,53869,9,9,0.24,9,20,18,12,Bad,4404,0.26,118,1
35,20107,6,6,0.32,2,15,13,11,Standard,2544,0.28,236,0
22,9336,6,6,0.25,7,38,24,14,Bad,3572,0.33,173,0
46,56135,3,6,0.2,2,8,18,7,Standard,366,0.24,191,0
37,19749,7,7,0.17,8,42,25,8,Bad,3655,0.32,70,1
28,37889,9,7,0.15,5,33,22,14,Bad,2063,0.4,230,1
24,16311,5,6,0.06,4,12,14,6,Standard,598,0.25,234,0
28,77142,3,5,0.06,6,14,13,10,Standard,523,0.31,189,0
44,7388,3,6,0.3,7,19,19,11,Standard,1911,0.22,80,0
35,73542,0,3,0.05,0,13,2,3,Good,834,0.4,218,0
23,34113,0,6,0.05,0,3,2,6,Good,634,0.29,228,0
30,44667,5,6,0.18,4,10,8,10,Standard,1148,0.24,230,0
31,141347,8,6,0.01,0,23,20,8,Good,1029,0.44,341,0
37,32100,8,6,0.33,7,23,17,14,Bad,4312,0.39,10,0
30,24424,8,5,0.07,0,24,11,3,Standard,626,0.42,273,0
49,73180,4,5,0.2,1,30,10,3,Standard,59,0.36,336,0
32,28703,6,3,0.08,2,25,13,6,Standard,899,0.26,342,0
37,55444,10,7,0.17,6,40,17,12,Bad,1310,0.29,190,1
23,77253,2,7,0.12,2,13,2,6,Good,565,0.34,252,0
45,41541,3,4,0.12,4,16,8,4,Good,1052,0.28,197,0
39,87727,5,3,0.09,3,18,1,4,Good,263,0.34,305,1
44,59039,5,6,0.12,3,17,16,0,Good,1136,0.37,368,0
26,30196,7,5,0.23,3,13,19,9,Bad,2161,0.35,83,1
26,171379,1,5,0.05,3,8,4,7,Good,542,0.41,378,0
40,67712,5,2,0.11,1,10,10,6,Good,625,0.32,197,0
21,9760,7,6,0.29,6,16,25,11,Bad,1291,0.36,87,0
23,15820,7,4,0.09,2,17,12,5,Standard,590,0.32,340,0
31,99617,0,6,0.03,0,8,4,4,Good,851,0.29,190,0
45,66429,4,3,0.12,3,14,12,2,Good,1169,0.3,389,0
45,58468,10,9,0.28,5,29,8,15,Standard,1447,0.36,96,0
23,88326,7,7,0.18,6,19,8,8,Standard,1458,0.25,89,0
40,19240,6,3,0.09,3,15,11,13,Standard,738,0.36,238,0
38,35435,3,1,0.1,4,14,11,6,Good,1457,0.27,244,0
21,55762,6,9,0.23,7,55,13,10,Standard,2288,0.33,84,1
47,88088,6,6,0.19,1,7,8,4,Standard,195,0.33,279,0
54,32910,1,4,0.01,1,9,7,6,Good,1028,0.3,303,0
24,39704,5,4,0.03,4,3,13,3,Good,1421,0.32,243,0
38,14544,6,6,0.15,3,27,9,4,Standard,2447,0.27,192,0
52,36564,4,5,0.16,1,20,12,3,Standard,108,0.31,239,1
43,30617,9,7,0.2,6,56,19,16,Standard,2058,0.32,173,0
53,87017,2,4,0.05,2,0,9,6,Good,64,0.33,248,1
56,95849,4,3,0.11,0,8,18,3,Standard,596,0.3,221,0
33,79504,7,5,0.2,7,17,16,12,Bad,2512,0.28,102,1
36,132643,0,5,0.12,1,7,8,7,Good,1439,0.34,248,0
38,89446,4,5,0.04,3,11,5,7,Good,123,0.33,400,0
33,19741,4,5,0.15,6,13,8,10,Standard,1250,0.34,138,0
32,165798,2,5,0.05,1,14,12,5,Good,1022,0.48,220,0
36,21863,7,3,0.14,2,10,15,2,Standard,1377,0.32,366,0
24,41037,10,8,0.23,7,50,25,6,Bad,1735,0.28,87,1
25,24497,4,3,0.14,1,6,15,8,Standard,946,0.24,203,0
40,29367,4,6,0.06,2,23,8,4,Standard,1392,0.31,231,0
44,88165,4,4,0.04,1,9,11,4,Good,326,0.35,298,0
36,19129,4,3,0.11,0,22,10,7,Standard,421,0.26,192,1
45,41771,6,10,0.17,7,35,20,13,Bad,3524,0.27,105,0
52,143351,8,6,0.03,2,11,18,4,Good,996,0.45,332,1
43,68898,7,4,0.11,0,24,16,5,Standard,312,0.3,338,0
42,18170,3,2,0.05,3,3,7,4,Good,836,0.33,240,0
26,10120,6,5,0.33,5,20,20,12,Bad,1616,0.35,198,1
43,21719,6,6,0.09,1,12,15,9,Standard,717,0.28,350,0
43,51182,6,9,0.21,7,16,25,6,Bad,4822,0.23,130,1
22,30623,3,6,0.05,4,9,0,1,Good,1125,0.29,261,0
22,109472,3,5,0.07,3,28,15,7,Standard,1338,0.34,275,0
50,60744,4,4,0.05,4,9,11,3,Good,1437,0.36,315,0
41,17561,5,4,0.2,6,27,19,10,Standard,2622,0.37,138,0
31,9970,7,6,0.23,8,36,25,10,Bad,2663,0.31,105,0
55,14230,3,3,0.1,4,7,8,3,Good,626,0.34,399,0
46,77923,1,6,0.06,3,13,8,1,Good,1101,0.26,237,0
48,103838,7,3,0.08,1,18,12,3,Standard,494,0.42,246,0
22,18014,8,8,0.16,6,58,15,9,Bad,2216,0.34,166,1
33,80182,4,4,0.09,1,7,8,4,Standard,645,0.42,387,0
45,94330,3,4,0.09,6,9,14,7,Standard,185,0.3,219,0
28,16805,6,5,0.2,3,18,16,9,Standard,438,0.25,326,0
35,95111,5,2,0.12,1,4,3,5,Good,467,0.44,252,0
40,71297,3,4,0.04,4,6,5,7,Good,383,0.3,374,0
30,36456,8,10,0.31,2,43,8,10,Standard,1751,0.27,208,1
52,24376,7,4,0.09,1,24,8,6,Standard,1125,0.33,202,0
22,128503,0,4,0.01,3,8,5,5,Good,382,0.41,227,0
50,131080,5,7,0.1,2,4,18,4,Standard,161,0.25,279,0
29,33999,8,3,0.2,0,29,13,6,Standard,1373,0.33,257,0
52,170614,2,6,0.09,2,0,5,3,Good,849,0.32,248,0
30,8753,7,6,0.21,8,35,24,12,Bad,2355,0.32,172,1
40,18979,8,10,0.29,7,30,9,13,Standard,1472,0.32,164,1
35,7957,2,2,0.17,5,23,17,8,Standard,818,0.28,123,0
33,60694,7,7,0.3,4,18,14,10,Standard,1661,0.4,132,1
55,22209,4,5,0.18,4,25,13,4,Standard,281,0.23,251,1
44,12683,8,3,0.06,1,17,20,1,Standard,1166,0.31,364,1
54,32455,7,6,0.13,0,7,17,1,Standard,817,0.31,345,1
29,31969,6,5,0.08,6,6,19,6,Standard,1334,0.33,81,1
31,67151,5,4,0.11,7,26,13,6,Standard,41,0.31,69,0
54,57524,4,7,0.09,2,11,10,8,Good,1068,0.37,228,0
45,10427,9,5,0.21,7,55,15,12,Standard,1367,0.28,120,1
33,69026,3,4,0.07,7,7,14,9,Standard,365,0.32,219,0
42,35350,4,7,0.2,7,12,9,7,Standard,543,0.34,77,0
29,8504,8,6,0.23,7,23,22,9,Bad,2870,0.26,27,1
43,17556,8,10,0.34,4,21,10,9,Standard,2178,0.36,182,1
36,45608,4,3,0.17,0,13,6,8,Standard,1195,0.4,71,0
24,16490,8,10,0.22,9,38,24,13,Bad,2394,0.39,102,1
38,14829,4,4,0.12,2,9,17,7,Standard,300,0.34,225,0
54,46346,3,3,0.1,0,29,12,0,Standard,183,0.27,233,0
22,22320,0,7,0.09,3,22,1,4,Good,983,0.34,231,1
52,170824,0,3,0.04,4,6,7,7,Good,1167,0.39,309,1
34,40295,2,4,0.05,3,16,1,5,Good,457,0.39,216,1
25,10060,3,9,0.17,6,18,12,15,Standard,1971,0.27,130,0
28,88957,4,4,0.05,1,19,18,0,Standard,1008,0.35,275,0
54,65869,1,7,0.1,3,1,6,2,Good,506,0.33,222,0
55,166741,4,5,0.12,3,19,12,0,Good,117,0.4,384,0
27,8246,6,3,0.34,7,6,13,10,Standard,2006,0.31,142,0
39,43981,3,6,0.07,5,15,20,10,Standard,534,0.31,72,1
25,34202,3,4,0.14,4,29,13,2,Standard,852,0.32,321,1
23,17891,10,9,0.27,8,44,18,8,Bad,2200,0.34,102,1
44,22530,3,3,0.04,1,7,16,4,Good,370,0.3,256,0
23,32612,5,5,0.12,4,9,10,0,Good,809,0.22,395,0
40,92067,4,4,0.18,2,24,13,6,Standard,1398,0.34,320,0
21,63861,4,6,0.12,4,13,2,1,Good,1071,0.38,275,0
48,19641,0,6,0.1,0,13,14,1,Good,1230,0.3,362,1
28,10436,7,6,0.19,5,30,9,11,Standard,1335,0.38,106,0
47,113192,3,7,0.03,0,0,2,2,Good,1179,0.4,228,1
26,35023,3,4,0.18,3,22,9,6,Standard,305,0.36,384,0
21,14233,7,6,0.2,9,49,18,6,Bad,3711,0.38,136,1
26,98703,2,6,0.08,3,10,3,7,Good,1386,0.33,350,1
29,13618,4,3,0.11,0,10,18,0,Good,1480,0.31,382,0
44,33401,1,7,0.01,2,3,9,8,Good,857,0.26,227,0
23,43788,3,7,0.1,1,7,6,4,Good,1427,0.26,348,0
40,80402,9,8,0.25,5,19,25,16,Bad,3167,0.36,72,1
43,15361,10,10,0.17,9,24,17,11,Bad,2899,0.33,113,0
52,109349,2,3,0.05,0,3,0,4,Good,1292,0.41,357,0
42,96583,5,6,0.02,1,7,2,3,Good,777,0.34,363,0
40,70825,10,7,0.22,3,59,17,12,Standard,1629,0.33,71,0
31,13815,4,4,0.04,0,6,12,5,Standard,565,0.41,363,0
55,21702,0,2,0.08,0,12,3,1,Good,509,0.37,362,0
27,97363,6,6,0.16,3,13,9,6,Standard,205,0.43,170,1
33,21903,3,5,0.05,1,26,19,1,Standard,1426,0.38,352,0
41,20579,5,6,0.04,0,30,2,4,Good,1494,0.35,309,1
28,32057,9,8,0.16,7,45,25,14,Bad,1327,0.39,124,1
24,70851,8,6,0.11,2,5,11,9,Standard,972,0.28,401,0
36,11780,8,5,0.1,0,7,12,6,Standard,526,0.39,395,0
24,48854,9,5,0.16,6,21,25,13,Bad,3013,0.26,164,1
24,29038,8,4,0.12,7,18,20,6,Standard,1583,0.24,245,1
37,16862,8,8,0.22,7,52,19,12,Standard,1377,0.34,212,1
41,35917,9,6,0.34,4,47,18,6,Bad,1523,0.29,222,1
28,72503,6,8,0.31,9,60,18,15,Bad,4205,0.36,164,0
50,16965,1,5,0.03,0,15,5,6,Good,69,0.31,190,0
32,65454,4,5,0.14,3,8,17,8,Standard,449,0.27,300,0
40,31256,3,4,0.19,7,28,15,6,Standard,2408,0.34,71,1
36,18261,5,3,0.09,3,13,12,9,Standard,2305,0.3,220,0
38,34433,5,4,0.19,2,9,8,14,Standard,1683,0.26,238,1
48,22323,0,5,0.09,4,6,11,7,Good,533,0.26,327,0
30,21639,3,4,0.07,1,21,15,7,Standard,1066,0.29,284,1
27,15503,6,7,0.3,6,42,23,8,Bad,3651,0.23,56,1
42,60218,7,6,0.32,7,33,23,9,Bad,4982,0.27,18,0
47,54936,4,3,0.06,4,18,12,2,Standard,1142,0.33,339,0
29,7186,6,10,0.23,7,39,22,12,Bad,2241,0.29,233,1
21,121277,4,1,0.07,4,12,12,8,Good,867,0.38,323,0
41,33856,1,6,0.02,0,15,5,1,Good,418,0.32,215,0
42,86415,5,4,0.16,4,12,18,11,Standard,107,0.38,100,0
49,93817,1,6,0.04,1,5,6,5,Good,1056,0.27,392,0
27,35180,5,7,0.12,2,16,0,2,Good,33,0.33,308,1
53,24041,6,7,0.17,1,19,18,5,Standard,655,0.36,321,0
26,33940,3,5,0.03,2,10,2,0,Good,947,0.34,328,0
39,11073,3,3,0.13,4,8,12,2,Standard,1097,0.25,392,0
29,27685,7,6,0.07,3,10,15,4,Standard,1055,0.3,339,0
39,9026,8,8,0.17,6,23,15,9,Bad,2018,0.27,155,1
41,33828,3,7,0.05,0,26,17,3,Standard,1123,0.4,309,0
28,40633,5,7,0.13,1,15,9,4,Standard,628,0.34,281,0
55,131254,3,6,0.08,2,2,8,4,Good,548,0.32,222,0
31,95854,3,4,0.09,1,16,6,4,Standard,989,0.42,401,0
37,29473,3,3,0.1,6,7,6,11,Standard,1163,0.32,245,0
24,36755,7,6,0.18,6,45,23,14,Bad,2694,0.32,87,0
26,121755,0,6,0.05,1,7,11,4,Good,41,0.28,339,1
38,9958,10,10,0.28,3,45,21,14,Bad,1953,0.23,107,1
24,16069,8,7,0.21,7,58,23,7,Bad,4555,0.26,166,0
41,18397,10,9,0.15,7,16,20,6,Bad,3989,0.3,11,1
27,44934,9,10,0.19,8,35,20,13,Bad,3061,0.3,23,0
44,16431,3,3,0.18,4,24,15,6,Standard,1461,0.31,276,0
55,78937,3,7,0.07,4,9,7,7,Good,520,0.37,386,1
42,90285,1,4,0.11,3,11,6,4,Good,570,0.3,248,0
29,37551,10,10,0.22,7,54,18,16,Bad,1577,0.37,124,0
34,18302,8,10,0.31,5,59,17,11,Bad,3502,0.38,56,1
49,20817,5,3,0.1,4,1,0,3,Good,691,0.36,348,0
50,43995,4,3,0.11,0,7,9,5,Good,1233,0.39,335,1
45,37986,7,6,0.25,8,45,17,10,Bad,3607,0.26,96,0
41,14335,4,3,0.08,1,13,15,8,Standard,726,0.39,279,0
45,80377,10,7,0.28,5,32,19,12,Bad,1385,0.28,95,1
35,38742,4,4,0.1,2,9,1,2,Good,1313,0.25,383,0
33,75742,9,6,0.3,5,59,25,12,Bad,1513,0.37,138,1
35,8956,9,6,0.3,9,49,18,12,Bad,2923,0.29,165,0
52,12997,3,5,0.15,3,10,20,4,Standard,286,0.34,330,1
24,23035,6,7,0.17,5,22,16,4,Standard,954,0.35,101,0
44,55604,8,5,0.21,6,52,18,11,Bad,1789,0.34,84,1
36,84292,3,1,0.08,2,7,6,4,Good,434,0.33,404,0
32,65278,10,7,0.19,3,43,25,16,Bad,1367,0.25,219,1
32,73849,2,1,0.07,2,14,14,4,Good,1484,0.31,335,0
30,34531,1,5,0.04,1,11,1,4,Good,411,0.3,398,0
34,89992,8,4,0.15,0,15,10,6,Standard,739,0.37,365,0
50,41370,4,7,0.07,2,0,9,3,Good,955,0.4,275,0
25,73446,3,7,0.1,1,9,0,3,Good,685,0.29,365,0
39,28941,3,5,0.11,4,8,9,6,Good,562,0.26,239,0
51,112400,7,7,0.19,4,22,19,4,Standard,57,0.33,392,0
37,78953,10,10,0.22,5,52,15,13,Bad,4437,0.31,152,0
46,71734,8,10,0.34,4,29,25,9,Bad,2290,0.38,70,1
42,106550,4,7,0.16,3,21,14,1,Standard,401,0.25,304,0
44,92807,1,6,0.09,2,15,10,4,Good,1393,0.31,213,0
37,60255,5,3,0.16,1,11,11,7,Standard,1364,0.38,246,0
41,32639,7,5,0.15,2,8,19,6,Standard,1406,0.36,182,0
26,16159,4,3,0.06,2,22,18,4,Standard,233,0.27,342,0
52,93589,6,7,0.16,3,24,17,6,Standard,425,0.35,372,0
39,36115,0,7,0.09,3,11,3,3,Good,886,0.36,280,0
43,7006,9,5,0.24,9,23,20,7,Bad,2641,0.4,94,1
33,15126,6,10,0.2,2,43,20,7,Bad,1424,0.26,222,1
35,33946,4,3,0.11,1,20,12,3,Standard,869,0.33,201,0
24,16230,6,4,0.14,2,11,18,6,Standard,1806,0.33,238,0
34,17823,7,10,0.3,6,23,15,11,Bad,3174,0.38,33,1
47,36016,1,4,0.03,1,13,3,0,Good,202,0.38,356,0
46,86617,8,4,0.06,3,16,21,4,Standard,718,0.36,299,0
30,35320,0,2,0.02,0,12,8,3,Good,905,0.35,318,0
38,33816,4,4,0.08,0,5,4,7,Good,308,0.33,220,0
31,35746,2,5,0.1,4,33,12,8,Good,553,0.33,215,0
35,56404,7,9,0.27,5,26,19,12,Bad,2849,0.4,71,0
45,16372,10,7,0.22,5,50,17,10,Bad,3714,0.25,88,1
40,18836,6,8,0.16,6,31,19,14,Bad,1310,0.26,99,0
22,160838,5,4,0.12,1,8,6,7,Good,156,0.36,370,0
50,57462,3,1,0.09,1,1,12,0,Good,978,0.4,226,0
36,22539,3,5,0.17,1,18,15,6,Standard,1041,0.26,240,0
39,10389,3,4,0.18,5,25,13,9,Standard,356,0.24,146,0
56,21028,5,6,0.08,3,14,11,3,Standard,658,0.31,296,0
29,19526,2,6,0.12,2,8,2,7,Good,41,0.35,333,0
32,120017,3,4,0.1,1,15,17,0,Standard,945,0.26,332,0
31,19720,6,5,0.21,9,38,21,14,Bad,2326,0.26,239,0
38,69788,4,8,0.22,5,27,15,11,Standard,2024,0.29,203,1
33,19124,5,8,0.07,1,15,10,7,Standard,1110,0.26,386,0
24,25173,6,6,0.12,1,7,11,4,Standard,1154,0.35,345,0
22,9831,8,10,0.22,7,17,19,9,Bad,1804,0.34,244,1
21,81822,7,10,0.26,8,39,15,15,Bad,4609,0.34,17,0
39,38873,9,9,0.21,5,22,18,12,Bad,3535,0.36,154,1
39,167922,4,3,0.04,0,5,6,4,Good,426,0.31,316,0
54,43008,5,4,0.04,3,22,3,2,Good,93,0.28,281,1
53,30958,4,5,0.02,3,13,6,1,Good,643,0.33,357,0
26,66755,6,9,0.21,2,39,17,10,Bad,1349,0.29,136,1
31,125285,8,3,0.19,2,24,12,4,Standard,1356,0.28,138,0
34,31302,6,9,0.33,5,47,26,11,Bad,1264,0.23,84,1
26,37754,2,6,0.08,1,17,6,3,Good,1120,0.31,350,1
40,28698,8,5,0.2,7,24,11,6,Standard,1364,0.38,78,1
34,69956,6,6,0.23,5,29,24,11,Bad,2338,0.38,206,1
54,19261,6,6,0.11,4,24,14,1,Standard,181,0.36,218,1
47,83192,3,6,0.07,2,20,17,0,Good,277,0.38,276,0
50,40330,5,6,0.03,4,10,5,5,Good,613,0.36,251,0
37,121256,4,4,0.19,2,14,19,7,Standard,1012,0.23,375,0
39,20139,10,10,0.19,6,24,22,11,Bad,2209,0.36,214,0
39,18105,5,6,0.07,1,8,7,2,Good,211,0.29,384,0
36,172441,2,1,0.11,4,3,12,6,Good,300,0.3,255,0
44,33199,1,4,0.03,2,14,10,0,Good,1255,0.31,268,0
29,71290,8,3,0.17,0,5,15,8,Standard,1314,0.36,221,0
36,117116,1,2,0.12,3,0,9,5,Good,987,0.27,242,0
34,21803,5,6,0.2,4,34,15,3,Standard,29,0.34,374,0
32,28826,7,7,0.28,2,42,17,10,Bad,1904,0.35,104,1
53,91965,4,2,0.07,3,0,0,5,Good,188,0.31,328,0
51,136738,0,6,0.11,0,14,10,4,Good,482,0.37,306,0
26,15434,7,10,0.31,9,30,17,8,Bad,4378,0.35,45,0
34,60574,6,10,0.24,2,26,12,11,Standard,1304,0.32,93,0
27,20975,0,1,0.06,3,12,8,3,Good,771,0.41,326,0
24,32755,4,5,0.02,3,14,12,8,Good,1265,0.31,281,0
48,28199,3,3,0.03,4,2,9,4,Good,500,0.27,203,0
48,35341,5,7,0.08,1,22,16,5,Good,1411,0.41,364,0
26,28337,0,5,0.01,1,4,7,4,Good,680,0.39,360,0
30,28550,7,3,0.12,2,18,21,2,Standard,57,0.39,315,0
21,86584,5,5,0.09,3,9,11,2,Good,19,0.28,219,0
43,37760,3,4,0.03,3,1,10,3,Good,821,0.33,201,0
35,10329,4,8,0.24,2,24,9,14,Standard,2549,0.37,102,1
39,107991,1,3,0.01,1,3,8,4,Good,1163,0.42,387,0
31,73052,4,4,0.14,2,25,13,3,Standard,583,0.33,320,1
46,42331,6,5,0.09,2,20,13,11,Standard,1288,0.36,184,0
43,132387,3,5,0.05,2,7,10,2,Good,361,0.29,358,0
37,62683,8,8,0.32,9,23,24,8,Bad,2142,0.36,242,1
27,19504,7,8,0.16,2,33,11,11,Standard,1882,0.32,190,1
32,76769,3,5,0.07,3,19,8,7,Good,19,0.3,273,0
23,73314,10,8,0.2,8,18,23,12,Bad,4709,0.31,146,0
45,15028,8,7,0.08,0,21,14,2,Good,583,0.41,282,0
56,27061,4,5,0.11,3,27,14,2,Standard,936,0.3,234,0
40,17689,7,6,0.25,7,29,19,8,Bad,3783,0.37,72,0
35,144497,5,5,0.16,3,9,20,4,Standard,50,0.28,311,0
40,104273,1,7,0.06,2,2,1,4,Good,658,0.36,274,0
29,31392,1,1,0.05,3,9,8,0,Good,1493,0.24,312,0
30,70976,4,5,0.17,6,6,12,7,Standard,689,0.35,88,0
36,88147,2,3,0.08,3,14,3,4,Good,1416,0.38,351,0
29,101453,3,7,0.2,4,7,15,3,Standard,769,0.29,368,0
27,47013,3,5,0.1,7,25,11,13,Standard,23,0.26,111,0
46,15335,8,6,0.17,2,49,11,11,Standard,1988,0.32,180,0
52,27131,6,7,0.1,4,9,18,3,Standard,105,0.39,284,0
45,20397,1,3,0.08,1,18,3,6,Good,961,0.38,268,1
36,141164,4,5,0.09,2,28,12,5,Standard,285,0.37,382,0
35,21709,3,4,0.08,0,8,0,7,Good,1047,0.3,296,0
22,76650,8,7,0.08,4,24,10,5,Standard,1636,0.29,226,1
44,39594,4,5,0.08,4,10,4,5,Good,1081,0.27,200,0
38,20269,7,6,0.29,7,60,24,11,Bad,4459,0.32,41,0
21,7314,10,6,0.31,4,61,24,6,Bad,2096,0.27,236,0
30,71534,7,7,0.34,2,22,13,16,Standard,2094,0.32,178,0
47,27589,4,5,0.15,1,20,20,3,Standard,99,0.3,234,0
33,12050,6,4,0.2,1,16,13,5,Standard,144,0.29,358,0
43,14791,7,8,0.15,3,50,20,10,Bad,2292,0.38,167,0
32,61607,9,9,0.28,7,46,23,11,Bad,3146,0.34,117,0
54,15617,0,2,0.01,3,7,3,2,Good,258,0.39,296,0
26,23977,3,5,0.16,4,17,18,3,Standard,423,0.36,362,0
31,10484,10,6,0.23,9,47,15,13,Bad,3345,0.32,71,1
28,7534,8,7,0.25,5,18,15,15,Bad,2391,0.31,238,0
46,21809,5,7,0.1,1,4,2,5,Good,739,0.32,302,0
53,17411,1,2,0.09,2,4,0,2,Good,797,0.3,314,0
27,39593,2,1,0.05,4,8,9,8,Good,1460,0.32,347,0
55,88044,5,4,0.05,0,28,1,7,Good,344,0.37,401,0
35,33352,6,4,0.1,2,13,22,5,Standard,1422,0.32,226,0
30,14000,3,3,0.04,2,7,10,5,Good,1062,0.33,335,0
29,20488,8,5,0.33,9,56,18,8,Bad,3218,0.24,99,0
49,81049,7,6,0.07,2,29,16,5,Good,417,0.29,194,0
44,8776,6,6,0.24,5,17,18,12,Bad,4311,0.28,106,1
44,18897,9,7,0.32,8,32,23,13,Bad,3351,0.27,126,0
27,38378,7,10,0.34,5,39,22,14,Bad,2056,0.3,246,1
32,37885,4,7,0.22,6,30,8,11,Standard,2618,0.24,177,1
43,40517,1,2,0.02,1,4,10,0,Good,1491,0.38,371,0
32,55246,4,4,0.2,2,29,8,6,Standard,1818,0.38,71,1
38,122579,1,3,0.01,4,13,7,7,Good,1421,0.38,293,0
34,66092,4,3,0.16,4,28,11,5,Standard,1209,0.38,118,0
39,9436,7,9,0.28,8,17,16,8,Bad,3073,0.3,46,0
22,14006,6,4,0.07,7,12,11,4,Standard,1347,0.36,214,0
35,33785,4,6,0.14,3,19,20,7,Standard,1588,0.37,84,1
40,60515,7,6,0.05,1,12,8,7,Good,1357,0.3,359,0
27,73627,6,6,0.19,2,13,13,6,Standard,946,0.26,314,0
25,7269,6,9,0.21,9,20,15,8,Bad,4399,0.36,17,1
40,35462,8,9,0.31,4,58,17,12,Bad,2371,0.34,104,0
34,16609,5,6,0.2,1,17,20,4,Standard,606,0.36,370,0
31,55209,5,3,0.23,7,30,14,6,Standard,1922,0.33,174,1
33,29818,4,4,0.07,2,8,3,6,Good,702,0.32,382,0
31,57776,4,4,0.11,0,22,8,5,Standard,189,0.25,382,0
44,18968,7,7,0.08,3,24,8,7,Standard,1795,0.28,242,0
52,60733,7,3,0.05,2,14,6,5,Standard,570,0.29,353,0
42,54908,4,3,0.06,0,9,20,6,Standard,1282,0.35,192,0
55,73579,4,5,0.07,2,17,1,7,Good,1226,0.24,305,0
33,35479,5,3,0.07,4,13,13,3,Standard,1381,0.37,237,0
38,75605,0,3,0.04,0,10,1,7,Good,131,0.32,303,0
52,59494,0,4,0.02,1,6,3,1,Good,662,0.31,352,0
40,58774,7,6,0.17,7,37,15,14,Bad,2083,0.34,182,1
27,9527,8,8,0.32,8,43,19,10,Bad,4208,0.38,174,0
51,72783,6,5,0.17,1,18,17,3,Standard,752,0.23,316,0
24,50051,6,9,0.34,3,33,23,13,Bad,1936,0.29,113,0
44,53956,4,6,0.12,4,18,11,0,Standard,432,0.41,269,0
30,49099,8,8,0.25,9,50,23,14,Bad,2172,0.36,198,1
